origin_file,test_name,description,usec,bouts,turns,candidates,floods,plans,shot_planes,rule_guarded
unit/logic/actions/test_shutdown_action.gd,test_apply_marks_shutdown_but_stays_alive_and_on_its_cell,,9777,0,1,0,0,0,0,shutdown ends the turn and leaves the unit inert but alive
unit/logic/actions/test_shutdown_action.gd,test_apply_ends_the_turn,,11454,0,1,0,0,0,0,shutdown ends the turn and leaves the unit inert but alive
unit/logic/actions/test_shutdown_action.gd,test_apply_emits_a_shutdown_event,,9847,0,1,0,0,0,0,every mutation emits a combat log event
unit/logic/actions/test_shutdown_action.gd,test_apply_on_a_preview_never_touches_the_real_unit,,10859,0,1,0,0,0,0,a preview mutates nothing
unit/logic/actions/test_shutdown_action.gd,test_apply_triggers_a_primed_meltdown,,10874,0,1,0,0,0,0,a primed meltdown detonates when its trigger fires
unit/logic/actions/test_shutdown_action.gd,test_apply_with_no_primed_meltdown_detonates_nothing,,9930,0,1,0,0,0,0,a primed meltdown detonates when its trigger fires
unit/logic/actions/test_slash_action.gd,test_is_legal_true_within_reach,,10578,0,0,0,0,0,0,melee reach bounds where a blade can land
unit/logic/actions/test_slash_action.gd,test_is_legal_false_without_a_slash_provider,,9813,0,0,0,0,0,0,an action requires a part that provides it
unit/logic/actions/test_slash_action.gd,test_apply_deals_damage_to_the_target,,12102,0,0,0,0,0,1,"a hit resolves spatially against the shot plane, never a facing table"
unit/logic/actions/test_slash_action.gd,test_a_vertical_slash_hits_every_part_along_its_line,,10904,0,0,0,0,0,1,a melee line hits every part it crosses
unit/logic/actions/test_slash_action.gd,test_a_short_vertical_slash_does_not_reach_unrelated_parts,,11792,0,0,0,0,0,1,a melee line hits every part it crosses
unit/logic/actions/test_stab_action.gd,test_is_legal_true_within_reach,,10034,0,0,0,0,0,0,melee reach bounds where a blade can land
unit/logic/actions/test_stab_action.gd,test_is_legal_false_beyond_reach,,11276,0,0,0,0,0,0,melee reach bounds where a blade can land
unit/logic/actions/test_stab_action.gd,test_is_legal_false_without_a_stab_provider,,10107,0,0,0,0,0,0,an action requires a part that provides it
unit/logic/actions/test_stab_action.gd,test_is_legal_false_without_enough_ap,,9945,0,0,0,0,0,0,an action is illegal without the AP it costs
unit/logic/actions/test_stab_action.gd,test_apply_deals_damage_through_the_shot_plane,,11901,0,0,0,0,0,1,"a hit resolves spatially against the shot plane, never a facing table"
unit/logic/actions/test_stab_action.gd,test_impact_event_matches_the_ordinary_shot_shape,,10466,0,0,0,0,0,1,"one mechanism, distinctly logged — no parallel systems"
unit/logic/actions/test_stab_action.gd,test_dartboard_scatter_is_tighter_at_melee_range_than_at_range,,10584,0,0,0,0,0,0,scatter widens with range
unit/logic/actions/test_stab_action.gd,test_a_stab_can_aim_at_an_internal_part_via_the_existing_aimed_targeting,,10804,0,0,0,0,0,2,an aimed shot targets a named internal part
unit/logic/actions/test_stab_action.gd,test_a_wide_stab_still_hits_its_target_normally,,10121,0,0,0,0,0,1,a melee line hits every part it crosses
unit/logic/actions/test_swap_part_action.gd,test_swap_part_detaches_old_and_attaches_replacement,,10130,0,0,0,0,0,0,a part detaches from an assembly without disturbing the rest
unit/logic/actions/test_swap_part_action.gd,test_swap_part_emits_a_swap_part_event,,9825,0,0,0,0,0,0,every mutation emits a combat log event
unit/logic/actions/test_swap_part_action.gd,test_swap_part_illegal_when_replacement_does_not_fit_the_socket_type,,11492,0,0,0,0,0,0,an action refuses an illegal socket attachment
unit/logic/actions/test_swap_part_action.gd,test_swap_part_illegal_without_enough_ap,,9914,0,0,0,0,0,0,an action is illegal without the AP it costs
unit/logic/ai/test_ally_in_line.gd,test_a_squadmate_in_the_line_blocks_the_line_of_fire,,69934,0,0,0,4,0,0,
unit/logic/ai/test_ally_in_line.gd,test_the_blocked_predicate_agrees_with_the_input,,40742,0,0,0,2,0,0,
unit/logic/ai/test_ally_in_line.gd,test_an_enemy_in_the_line_does_not_block_it,,40547,0,0,0,2,0,0,
unit/logic/ai/test_ally_in_line.gd,test_a_squadmate_beside_the_line_does_not_block_it,,42030,0,0,0,2,0,0,
unit/logic/ai/test_ally_in_line.gd,test_a_dead_squadmate_does_not_block_the_line,,40689,0,0,0,2,0,0,
unit/logic/ai/test_batch_objective.gd,test_with_no_batch_assigned_no_objective_is_ever_recorded,,561899,0,0,2645,3,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_objective.gd,test_a_dormant_objective_vector_is_neutral_rather_than_vetoing,,43511,0,0,0,2,0,0,an inert system scores neutral rather than vetoing
unit/logic/ai/test_batch_objective.gd,test_assigning_a_batch_through_the_injector_flows_an_objective,,489808,0,0,2581,4,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_objective.gd,test_a_follower_cannot_overwrite_the_objective_it_was_given,,1282166,0,0,7722,8,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_objective.gd,test_a_follower_decides_differently_with_and_without_an_objective,,4363620,0,0,25263,20,0,0,turning a tier or restriction off changes the decision
unit/logic/ai/test_batch_objective.gd,test_a_mindless_follower_ignores_the_blackboard,,20663,0,0,0,0,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_batch_objective.gd,test_a_mindless_leader_leaves_the_batch_uncoordinated,,235581,0,0,718,3,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_batch_objective.gd,test_leader_death_leaves_followers_on_the_rounds_objective,,485738,0,0,2581,4,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_objective.gd,test_the_next_round_is_led_by_whoever_acts_first,,1285226,0,0,7722,8,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_objective.gd,test_the_objective_is_computed_once_and_reused,,3657339,0,0,23048,14,0,0,a field is computed once per round and read many times
unit/logic/ai/test_batch_objective.gd,test_the_four_objectives_are_authored_as_data,,2662,0,0,0,0,0,0,content is an open StringName vocabulary a designer can extend without code
unit/logic/ai/test_batch_objective.gd,test_the_input_vocabulary_is_derived_from_the_authored_ids,,2032,0,0,0,0,0,0,content is an open StringName vocabulary a designer can extend without code
unit/logic/ai/test_batch_plumbing.gd,test_a_fresh_unit_is_independent,,13933,0,0,0,0,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_plumbing.gd,test_the_verb_sets_and_then_clears_batch_membership,,22270,0,0,0,0,0,0,a debug verb forces the exact state it names
unit/logic/ai/test_batch_plumbing.gd,test_the_verb_refuses_mid_resolution,,22182,0,0,0,0,0,0,"a debug injection lands at a step boundary, never mid-resolution"
unit/logic/ai/test_batch_plumbing.gd,test_the_verb_is_offered_by_the_debug_panel,,21158,0,0,0,0,0,0,the debug injector is reachable only from a debug surface
unit/logic/ai/test_batch_plumbing.gd,test_batch_membership_survives_dup,,14409,0,0,0,0,0,0,unit state survives duplication and re-registration
unit/logic/ai/test_batch_plumbing.gd,test_batch_membership_survives_re_registration,,25300,0,0,0,0,0,0,unit state survives duplication and re-registration
unit/logic/ai/test_batch_plumbing.gd,test_a_plan_is_visible_in_its_own_round_and_gone_in_the_next,,10837,0,0,0,0,0,0,a plan record lives for exactly its own round
unit/logic/ai/test_batch_plumbing.gd,test_the_first_record_of_a_round_wins,,9923,0,0,0,0,0,0,a plan record lives for exactly its own round
unit/logic/ai/test_batch_plumbing.gd,test_batch_zero_is_never_recorded,,9343,0,0,0,0,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_plumbing.gd,test_a_bout_starts_with_no_plans_at_all,,300976,1,0,0,2,0,0,a plan record lives for exactly its own round
unit/logic/ai/test_batch_plumbing.gd,test_the_badge_names_the_batch_and_marks_the_leader,,28761,0,0,0,0,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_plumbing.gd,test_no_member_is_marked_leader_before_the_batch_has_acted,,25519,0,0,0,0,0,0,the batch objective is set by the leader and read by its followers
unit/logic/ai/test_batch_plumbing.gd,test_default_zero_units_produce_an_unchanged_action_sequence,,14775975,2,16,24340,40,16,72,a feature switched off leaves behaviour exactly as it was
unit/logic/ai/test_batch_plumbing.gd,test_assigning_a_batch_leaves_a_mission_only_bout_untouched,,14785441,2,16,24340,40,16,72,a feature switched off leaves behaviour exactly as it was
unit/logic/ai/test_bout_runner.gd,test_a_winning_bout_runs_to_a_terminal_state_and_never_loops_forever,,137722,0,5,5407,11,6,1,"a bout always terminates, and the turn cap is what guarantees it"
unit/logic/ai/test_bout_runner.gd,test_every_step_resolves_a_real_turn_through_resolve_until,,74952,0,0,613,3,1,1,"one mechanism, distinctly logged — no parallel systems"
unit/logic/ai/test_bout_runner.gd,test_the_bout_is_deterministic_for_the_same_seed,,259725,0,10,10814,22,12,2,the same seed produces the same battle
unit/logic/ai/test_bout_runner.gd,test_the_turn_cap_guarantees_termination_via_the_terminated_outcome,,13499,0,0,0,0,0,0,"a bout always terminates, and the turn cap is what guarantees it"
unit/logic/ai/test_bout_runner.gd,test_the_player_squads_own_defeat_ends_the_bout_stranded,,97818,0,1,826,4,2,7,"a bout always terminates, and the turn cap is what guarantees it"
unit/logic/ai/test_bout_runner.gd,test_stepping_one_call_at_a_time_reaches_the_same_outcome_as_a_tight_loop,,254727,0,10,10814,22,12,2,"one mechanism, distinctly logged — no parallel systems"
unit/logic/ai/test_bout_runner.gd,test_constructing_a_runner_over_an_unassigned_squad_is_a_hard_error,,12965,0,0,0,0,0,0,"a misconfiguration is rejected, not silently absorbed"
unit/logic/ai/test_bout_runner.gd,test_step_does_nothing_for_a_human_controlled_squad,,12752,0,0,0,0,0,0,the AI drives only the squads it was given
unit/logic/ai/test_bout_runner.gd,test_last_events_carries_exactly_this_steps_own_events_not_everyones,,88711,0,1,1571,5,2,1,every mutation emits a combat log event
unit/logic/ai/test_bout_runner.gd,test_an_injected_wants_turn_for_overrides_the_default_squad_check,,13478,0,0,0,0,0,0,the AI drives only the squads it was given
unit/logic/ai/test_bout_runner.gd,test_a_bout_contains_held_overwatch_that_triggers_on_an_advancing_enemy,,139023,0,2,461,6,2,4,overwatch fires on a trigger inside its own window
unit/logic/ai/test_bout_setup.gd,test_grid_size_clears_the_map_gen_split_threshold,,10267,0,0,0,0,0,0,a fixture's board is large enough for the generator to do its work
unit/logic/ai/test_bout_setup.gd,test_a_kitted_preset_spawns_armed_through_the_real_bout_setup_path,,248390,1,0,0,2,0,0,"one mechanism, distinctly logged — no parallel systems"
unit/logic/ai/test_bout_setup.gd,test_a_valid_bout_builds_a_real_state_and_mission,,254237,1,0,0,2,0,0,a bout builds from authored presets into a real state and mission
unit/logic/ai/test_bout_setup.gd,test_the_built_roster_equals_a_mixed_list_of_distinct_profiles,,210577,1,0,0,2,0,0,a bout builds from authored presets into a real state and mission
unit/logic/ai/test_bout_setup.gd,test_squad_units_carry_their_own_per_bot_ai_profile,,255151,1,0,0,2,0,0,a bout builds from authored presets into a real state and mission
unit/logic/ai/test_bout_setup.gd,test_an_empty_roster_is_rejected_not_crashed,,10802,0,0,0,0,0,0,"a misconfiguration is rejected, not silently absorbed"
unit/logic/ai/test_bout_setup.gd,test_a_missing_profile_is_rejected_not_crashed,,10886,0,0,0,0,0,0,"a misconfiguration is rejected, not silently absorbed"
unit/logic/ai/test_bout_setup.gd,test_the_same_profiles_counts_and_seed_produce_an_equivalent_bout,,600493,2,0,0,4,0,0,the same seed produces the same battle
unit/logic/ai/test_bout_setup.gd,test_a_squad_larger_than_the_spawn_zone_does_not_stack_its_units,,325066,1,0,0,2,0,0,
unit/logic/ai/test_bout_setup.gd,test_units_spilled_out_of_a_full_spawn_zone_stand_on_reachable_ground,,590925,1,0,0,14,0,0,
unit/logic/ai/test_bout_setup.gd,test_build_bout_populates_team_extraction_cells_for_both_squads,,246722,1,0,0,2,0,0,extraction happens only at the zone
unit/logic/ai/test_bout_setup.gd,test_build_bout_places_each_squads_extraction_on_the_opposing_side,,248363,1,0,0,2,0,0,extraction happens only at the zone
unit/logic/ai/test_bout_setup.gd,test_group_by_family_groups_the_base_and_its_variant_together,,12190,0,0,0,0,0,0,a variant groups with the base it derives from
unit/logic/ai/test_bout_setup.gd,test_group_by_family_falls_back_to_the_presets_own_name_when_ungrouped,,11778,0,0,0,0,0,0,an unstated authored field takes its default
unit/logic/ai/test_close_range_firing_decision.gd,test_every_preset_decides_to_shoot_an_adjacent_enemy_on_bare_ground,,4173017,0,0,10170,23,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_with_a_usable_weapon_can_contest,,14895,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_whose_weapon_its_tier_cannot_fire_cannot_contest,,13718,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_with_a_destroyed_weapon_cannot_contest,,14125,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_that_is_dead_or_gone_cannot_contest,,17392,0,1,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_reduced_to_no_usable_weapon_loses_immediately,,13857,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_the_same_board_does_not_end_under_extraction_mode,,87659,0,0,981,2,1,2,
unit/logic/ai/test_contest_victory_mode.gd,test_a_team_that_extracts_entirely_loses_under_contest_but_extracts_under_extraction,,17743,0,2,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_no_team_able_to_contest_ends_with_no_winner,,13850,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_the_mode_round_trips_through_the_bout_builder,,10397,0,0,0,0,0,0,
unit/logic/ai/test_contest_victory_mode.gd,test_build_bout_carries_the_mode_onto_the_mission,,570930,2,0,0,4,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_the_two_floods_disagree_by_the_climb_on_one_way_ground,,36234,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_the_two_floods_agree_everywhere_on_flat_ground,,15043,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_flooding_toward_an_occupied_cell_needs_the_origin_exempted,,21280,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_a_candidate_that_cannot_reach_the_target_scores_zero_rather_than_near,,21825,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_a_stranded_candidate_scores_zero_where_straight_line_called_it_closing,,22896,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_a_one_way_drop_is_a_route_and_a_sealed_shelf_is_not,,24690,0,0,0,2,0,0,
unit/logic/ai/test_distance_flood_direction.gd,test_a_target_nobody_can_reach_still_ranks_candidates_by_straight_line,,21504,0,0,0,2,0,0,
unit/logic/ai/test_engagement_rect_cull.gd,test_a_unit_inside_its_minimum_range_still_chooses_a_cell_behind_itself,,560439,0,0,0,3,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_engagement_rect_cull.gd,test_the_units_own_cell_survives_a_reachable_set_that_never_held_it,,44566,0,0,0,0,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_engagement_rect_cull.gd,test_a_diagonally_distant_target_keeps_the_whole_direct_approach,,46341,0,0,0,0,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_engagement_rect_cull.gd,test_the_cull_actually_discards_cells_off_to_the_side,,86377,0,0,0,0,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_engagement_rect_cull.gd,test_the_far_side_pad_scales_with_the_standoff_distance,,86555,0,0,0,0,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_engagement_rect_cull.gd,test_a_shared_axis_gets_only_the_lateral_pad,,84660,0,0,0,0,0,0,"candidate cells are culled toward the approach, never off the direct line"
unit/logic/ai/test_panic.gd,test_the_reason_distinguishes_an_empty_pool_from_a_considered_refusal,,10814,0,0,0,0,0,0,the AI's decision is reconstructable from the combat log
unit/logic/ai/test_panic.gd,test_an_aborted_scan_reports_the_budget_not_a_verdict,,11084,0,0,0,0,0,0,the AI's decision is reconstructable from the combat log
unit/logic/ai/test_panic.gd,test_a_panicking_unit_produces_a_real_action_rather_than_an_empty_turn,,36471,0,0,2288,1,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_panic.gd,test_a_panic_is_visible_in_the_combat_log_with_a_reason,,38012,0,0,2288,1,0,0,the AI's decision is reconstructable from the combat log
unit/logic/ai/test_panic.gd,test_a_panic_prefers_a_visible_shutdown_when_that_is_legal,,19229,0,0,0,0,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_panic.gd,test_a_panic_falls_back_to_ending_the_turn_once_shutdown_is_impossible,,19228,0,0,0,0,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_panic.gd,test_an_exhausted_turn_budget_still_ends_the_turn,,32494,0,0,0,1,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_panic.gd,test_a_unit_holding_its_extraction_cell_is_never_shut_down,,20645,0,0,0,0,0,0,
unit/logic/ai/test_plan_pacer.gd,test_a_single_units_plan_yields_more_than_once_while_it_runs,,1158668,0,0,1685,3,1,0,planning yields frames so the game never freezes
unit/logic/ai/test_plan_pacer.gd,test_real_frames_pass_while_one_unit_plans,,1142193,0,0,1685,3,1,0,planning yields frames so the game never freezes
unit/logic/ai/test_plan_pacer.gd,test_a_headless_plan_never_suspends,,559124,0,0,1520,3,1,0,planning yields frames so the game never freezes
unit/logic/ai/test_plan_pacer.gd,test_an_overrun_budget_ends_the_scan_rather_than_extending_it,,125509,0,0,0,2,1,0,a planning budget aborts the scan rather than overrunning it
unit/logic/ai/test_plan_pacer.gd,test_an_aborted_scan_still_returns_a_usable_turn,,123276,0,0,0,2,1,0,a scan that aborts still produces a legal turn
unit/logic/ai/test_plan_pacer.gd,test_the_budget_latches_so_it_reports_the_same_answer_twice,,9848,0,0,0,0,0,0,a planning budget aborts the scan rather than overrunning it
unit/logic/ai/test_plan_pacer.gd,test_the_label_names_the_acting_unit,,15113,0,0,0,0,0,0,a progress label names the unit it is waiting on
unit/logic/ai/test_plan_pacer.gd,test_the_label_prefers_a_real_display_name,,10941,0,0,0,0,0,0,a progress label names the unit it is waiting on
unit/logic/ai/test_plan_pacer.gd,test_the_label_falls_back_to_the_unit_id,,9563,0,0,0,0,0,0,an unstated authored field takes its default
unit/logic/ai/test_plan_pacer.gd,test_no_unit_means_no_label,,9180,0,0,0,0,0,0,a progress label names the unit it is waiting on
unit/logic/ai/test_plan_pacer.gd,test_a_seeded_bout_is_identical_with_and_without_slicing,,10948138,2,12,19200,32,12,48,the same seed produces the same battle
unit/logic/ai/test_preset_weapon_reachability.gd,test_every_weapon_a_preset_carries_has_an_action_its_own_tier_can_reach,,35133,0,0,0,0,0,0,
unit/logic/ai/test_preset_weapon_reachability.gd,test_a_weapon_no_tier_can_reach_is_caught,,11433,0,0,0,0,0,0,
unit/logic/ai/test_search_behaviour.gd,test_a_unit_that_knows_of_nobody_has_an_action_available,,169305,0,0,0,5,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_search_behaviour.gd,test_a_blind_enemy_unit_actually_moves,,333822,0,0,12344,9,0,0,a unit never wastes a turn doing nothing
unit/logic/ai/test_search_behaviour.gd,test_each_verb_is_offered_only_to_the_unit_assigned_it,,130649,0,0,0,5,0,0,an action requires a part that provides it
unit/logic/ai/test_search_behaviour.gd,test_search_stops_being_offered_once_an_enemy_is_known,,387071,0,0,0,2,0,0,search runs only while nothing is known
unit/logic/ai/test_search_behaviour.gd,test_patrol_visits_every_point_rather_than_alternating_two,,31074,0,0,0,0,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_a_never_visited_point_outranks_a_visited_one,,10015,0,0,0,0,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_route_generation_is_deterministic,,49030,0,0,0,2,0,0,the same seed produces the same battle
unit/logic/ai/test_search_behaviour.gd,test_route_points_are_spread_apart,,38872,0,0,0,1,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_a_unit_with_nowhere_to_go_gets_an_empty_route,,31377,0,0,0,1,0,0,"a degenerate input yields an empty result, never an error"
unit/logic/ai/test_search_behaviour.gd,test_a_roaming_unit_covers_ground_instead_of_bouncing_between_two_cells,,1540788,0,14,81188,28,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_the_trail_is_recorded_even_when_the_unit_is_not_searching,,48717,0,0,0,2,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_the_trail_is_bounded_and_drops_the_oldest_first,,184778,0,0,0,12,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_search_behaviour.gd,test_standing_still_does_not_flood_the_trail,,185168,0,0,0,14,0,0,"a memoryless searcher revisits ground, so a trail is what spreads it out"
unit/logic/ai/test_tier_and_profile_table.gd,test_every_tier_differs_from_the_one_below_it,,3568613,0,0,0,8,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_tier_and_profile_table.gd,test_only_elite_may_set_a_batch_objective,,31703,0,0,0,0,0,0,an AI capability belongs to the tier that authors it
unit/logic/ai/test_tier_and_profile_table.gd,test_memory_is_what_separates_mindless_from_grunt,,55663,0,0,0,3,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_tier_and_profile_table.gd,test_every_profile_decides_differently_with_tier_held_constant,,1352463,0,1,6236,11,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_tier_and_profile_table.gd,test_an_unknown_profile_is_neutral_rather_than_broken,,272928,0,1,1515,3,0,0,an unknown open-vocabulary id falls back rather than failing
unit/logic/ai/test_tier_and_profile_table.gd,test_the_four_utility_actions_with_no_executor_are_still_unauthored,,12026,0,0,0,0,0,0,"an unimplemented hook is flagged, not silently inert"
unit/logic/ai/test_utility_lookahead.gd,test_only_elite_searches,,198211,0,0,0,6,0,0,an AI capability belongs to the tier that authors it
unit/logic/ai/test_utility_lookahead.gd,test_a_tier_that_does_not_search_builds_no_fields,,88129,0,0,0,4,0,0,an AI capability belongs to the tier that authors it
unit/logic/ai/test_utility_lookahead.gd,test_the_shallow_ply_tells_the_open_lane_from_the_wall_s_shadow,,47780,0,0,0,0,0,0,a threat field predicts where the enemy can reach next
unit/logic/ai/test_utility_lookahead.gd,test_the_deeper_ply_sees_the_enemy_walk_around_the_cover,,85926,0,0,0,3,0,0,a threat field predicts where the enemy can reach next
unit/logic/ai/test_utility_lookahead.gd,test_threat_is_normalised_between_zero_and_one,,95763,0,0,0,3,0,0,a scoring input is normalised to 0..1
unit/logic/ai/test_utility_lookahead.gd,test_the_deeper_ply_never_predicts_less_threat_than_the_shallow_one,,105147,0,0,0,3,0,0,a threat field predicts where the enemy can reach next
unit/logic/ai/test_utility_lookahead.gd,test_it_cannot_predict_an_enemy_it_has_never_seen,,55759,0,0,0,1,0,0,an AI unit reasons only from what its tier remembers seeing
unit/logic/ai/test_utility_lookahead.gd,test_the_expensive_ply_is_capped_at_the_shortlist,,94703,0,0,0,3,0,0,a planning budget aborts the scan rather than overrunning it
unit/logic/ai/test_utility_lookahead.gd,test_the_same_board_predicts_the_same_threats_twice,,222397,0,0,0,10,0,0,the same seed produces the same battle
unit/logic/ai/test_utility_lookahead.gd,test_an_elite_unit_picks_different_ground_than_a_trained_one,,1031612,0,0,4604,7,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_utility_lookahead.gd,test_the_lookahead_consideration_is_inert_below_elite,,64817,0,0,0,2,0,0,an inert system scores neutral rather than vetoing
unit/logic/ai/test_utility_planner.gd,test_the_two_tiers_decide_differently_on_the_same_board,,169801,0,1,2498,5,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_utility_planner.gd,test_the_same_mindless_unit_engages_once_it_can_actually_see,,241368,0,0,682,3,0,0,an AI unit reasons only from what its tier remembers seeing
unit/logic/ai/test_utility_planner.gd,test_the_two_profiles_decide_differently_with_tier_held_constant,,711817,0,0,2584,5,0,0,each AI tier and profile decides differently from its neighbours
unit/logic/ai/test_utility_planner.gd,test_an_unknown_profile_id_plans_neutrally_rather_than_failing,,371653,0,0,1287,3,0,0,an unknown open-vocabulary id falls back rather than failing
unit/logic/ai/test_utility_planner.gd,test_a_mindless_unit_forgets_an_enemy_that_breaks_line_of_sight,,299797,0,0,2273,5,0,0,an AI unit reasons only from what its tier remembers seeing
unit/logic/ai/test_utility_planner.gd,test_a_trained_unit_keeps_engaging_the_sighting_it_recorded,,479933,0,1,2224,5,0,0,an AI unit reasons only from what its tier remembers seeing
unit/logic/ai/test_utility_planner.gd,test_an_action_with_an_unsatisfiable_precondition_is_never_selected,,129655,0,0,0,2,0,0,"an authored action declares its own preconditions, and they gate it"
unit/logic/ai/test_utility_planner.gd,test_every_authored_action_declares_at_least_one_precondition,,529,0,0,0,0,0,0,"an authored action declares its own preconditions, and they gate it"
unit/logic/ai/test_utility_planner.gd,test_hold_is_not_offered_when_there_is_nobody_to_defer_to,,13437,0,0,0,1,0,0,holding defers a turn without regenerating anything
unit/logic/ai/test_utility_planner.gd,test_a_seeded_bout_is_reproducible,,14747663,2,16,24340,40,16,72,the same seed produces the same battle
unit/logic/ai/test_utility_planner.gd,test_the_seam_routes_to_the_utility_planner,,399064,0,0,1317,2,1,0,"one mechanism, distinctly logged — no parallel systems"
unit/logic/ai/test_utility_planner.gd,test_the_seam_restricts_the_world_view_itself,,395874,0,0,1317,2,1,0,an AI unit reasons only from what its tier remembers seeing
unit/logic/ai/test_utility_planner.gd,test_every_authored_default_names_a_profile_that_exists,,221280,1,0,0,2,0,0,an open-vocabulary id is checked against the real vocabulary
unit/logic/ai/test_utility_planner.gd,test_a_planned_turn_emits_a_reconstructable_decision,,397639,0,0,1317,2,0,0,the AI's decision is reconstructable from the combat log
unit/logic/ai/test_utility_planner.gd,test_planning_the_same_turn_twice_produces_the_same_queue,,1663221,0,0,9375,9,0,0,the same seed produces the same battle
unit/logic/ai/test_utility_planner.gd,test_the_candidate_loop_yields_to_a_watching_pacer,,445530,0,0,1275,2,0,0,planning yields frames so the game never freezes
unit/logic/ai/test_utility_planner.gd,test_an_aborted_scan_still_produces_a_legal_turn,,66587,0,0,0,2,0,0,a scan that aborts still produces a legal turn
unit/logic/ai/test_utility_planner.gd,test_the_shot_count_is_decided_by_ap_not_by_the_selection_cap,,349482,0,0,901,2,0,0,an action spends the AP its provider authors
unit/logic/ai/test_utility_planner.gd,test_line_of_fire_is_answered_from_one_field_not_a_cast_per_candidate,,79878,0,0,0,2,0,0,a field is computed once per round and read many times
unit/logic/ai/test_utility_planner.gd,test_a_unit_in_a_concave_pocket_works_its_way_to_a_cell_with_a_line,,184572,0,1,1081,3,0,3,a unit finds a firing position rather than stalling in cover
unit/logic/ai/test_utility_planner.gd,test_closes_distance_reads_path_distance_not_straight_line,,44970,0,0,0,2,0,0,"distance means path distance, not straight line"
unit/logic/ai/test_utility_planner.gd,test_a_unit_in_blind_cover_takes_an_available_shot_rather_than_holding,,68920,0,0,3774,3,0,0,a unit finds a firing position rather than stalling in cover
unit/logic/ai/test_utility_scorer.gd,test_the_compensation_factor_substantially_shrinks_the_penalty_for_detail,,9939,0,0,0,0,0,0,utility scoring compensates so more considerations do not punish an action
unit/logic/ai/test_utility_scorer.gd,test_the_uncompensated_product_really_would_punish_detail,,9321,0,0,0,0,0,0,utility scoring compensates so more considerations do not punish an action
unit/logic/ai/test_utility_scorer.gd,test_a_single_consideration_is_not_modified,,9031,0,0,0,0,0,0,utility scoring compensates so more considerations do not punish an action
